apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.08613015297645109,0.02616795403379218,0.3537106582015961,0.030340475585998235,0.003335759660232021,0.0020808898834406694,0.02356196412256996,0.0019305173157146565,0.29169011547530566,0.010199045686828268,0.07124877676162858,0.0996036902964426
