apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.18694912268211156,0.008027902574497038,0.34724230957651636,0.03723422380739493,0.008434017241499815,0.0022956987378931057,0.008959633713235228,0.001300222304412504,0.21887366905130753,0.007511295420101944,0.0656969311164125,0.10747497377461755
