apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.08077751300220666,0.02535004871538994,0.3670130795021737,0.02578791750555665,0.002958170020322034,0.0021917600502088983,0.01739973586910998,0.0036105212444469586,0.3087657060404059,0.008904672546883272,0.07532994876456214,0.08191092673873378
