apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.10493956075850805,0.08924649182857203,0.07377526083764915,0.07616694209275021,0.08001880381225025,0.06433807998168242,0.11052278226384611,0.08844346204457645,0.0861672418676091,0.0830512442569382,0.08007426226589677,0.06325586798972131
