apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.09358979618240122,0.08896659174325344,0.07307437618312808,0.06388260590957748,0.0808101530665227,0.08873602573941577,0.09806052375733836,0.07785540853507225,0.08517156251753764,0.11489248227855527,0.06125732216663353,0.0737031519205642
