apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.13943349423863577,0.036103665982242766,0.2383745307190373,0.04538430930539276,0.034834370530897454,0.023265508333848352,0.05064459775871881,0.019406205764028947,0.17894684926236476,0.04390092401436913,0.0816939377036565,0.10801160638680743
