apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.08569399316978198,0.02641982301456216,0.3576318993572358,0.03244015363633224,0.0036097032510582533,0.002074640841875264,0.020314885724495246,0.002812443264119745,0.2939123274939024,0.010975760062888456,0.08248414616409959,0.08163022401964887
