apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.13045007618010618,0.06036381345097558,0.24369918413926184,0.042957230468007916,0.01885860079124237,0.023691954798680852,0.04840901031081435,0.02967224805190122,0.20679813533705305,0.03623536078613251,0.07510920232881996,0.08375518335700394
