apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.18569776202339433,0.007272585625763186,0.35055627004566237,0.0369163332137746,0.008722158549312043,0.002201511690118645,0.009786888221101584,0.0012668693000698575,0.21754869429996931,0.007075752047305721,0.06664920322734211,0.1063059717561863
