apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.14094290486281627,0.03592168193380923,0.23392586196035597,0.04456602061203091,0.03516232965173047,0.023077683135136202,0.05238822406254681,0.020804874480136078,0.17498781127057791,0.04239910023072667,0.08233103266184727,0.11349247513828614
