apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.0863312874770647,0.09299914642283448,0.06889656487563711,0.06475326492588021,0.08305022972864737,0.08586439873538522,0.0945196143105847,0.06782388686797836,0.08532262102224009,0.13079778700892056,0.05693378115894593,0.08270741746588127
