apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.12634699579055975,0.05795550755287844,0.2347053484187835,0.041821645560707804,0.01800334532634649,0.021792351660779245,0.054491549699095435,0.028946842159274334,0.21107550688985555,0.033169015725084544,0.07303449825671812,0.09865739295991674
