apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.04742674320005568,0.16776217123876255,0.08547701205566922,0.05349745795012264,0.01834721566611464,0.018004166227977084,0.06824788724387729,0.1751010123804867,0.11665718406957748,0.10044256387921252,0.04434403631665282,0.10469254977149149
