apple,google,htc,lg,mi,nokia,oppo,other,samsung,huawei,sony,asus
0.08838707670711698,0.05960789445483171,0.10102002457399105,0.11302864420177017,0.036902465004259324,0.02994049087077082,0.08420972215479881,0.05708624404195381,0.10772975840609962,0.14143510489397684,0.08811020677120979,0.092542367919221
